Origin Movement ID,Origin Display Name,Destination Movement ID,Destination Display Name,Date Range,Mean Travel Time (Seconds),Range - Lower Bound Travel Time (Seconds),Range - Upper Bound Travel Time (Seconds)
3843,100611 (3843),4498,101067 (4498),"10/1/2017 - 12/31/2017, Every day, Daily Average",1176,879,1572
3843,100611 (3843),4499,101271 (4499),"10/1/2017 - 12/31/2017, Every day, Daily Average",1228,912,1652
3843,100611 (3843),4500,101277 (4500),"10/1/2017 - 12/31/2017, Every day, Daily Average",1281,965,1698
3843,100611 (3843),4501,101005 (4501),"10/1/2017 - 12/31/2017, Every day, Daily Average",1093,838,1424
3843,100611 (3843),4503,406312 (4503),"10/1/2017 - 12/31/2017, Every day, Daily Average",1825,1362,2444
3843,100611 (3843),4504,10091F (4504),"10/1/2017 - 12/31/2017, Every day, Daily Average",967,669,1396
3843,100611 (3843),4505,101252 (4505),"10/1/2017 - 12/31/2017, Every day, Daily Average",1395,1021,1905
3843,100611 (3843),4506,101003 (4506),"10/1/2017 - 12/31/2017, Every day, Daily Average",1089,830,1427
3843,100611 (3843),4507,100984 (4507),"10/1/2017 - 12/31/2017, Every day, Daily Average",718,491,1047
3843,100611 (3843),4508,101253 (4508),"10/1/2017 - 12/31/2017, Every day, Daily Average",1365,988,1885
3843,100611 (3843),4511,101004 (4511),"10/1/2017 - 12/31/2017, Every day, Daily Average",1133,863,1486
3843,100611 (3843),4512,101063 (4512),"10/1/2017 - 12/31/2017, Every day, Daily Average",1124,836,1510
3843,100611 (3843),4513,101276 (4513),"10/1/2017 - 12/31/2017, Every day, Daily Average",1242,914,1687
3843,100611 (3843),4514,101062 (4514),"10/1/2017 - 12/31/2017, Every day, Daily Average",921,647,1310
3843,100611 (3843),4515,101255 (4515),"10/1/2017 - 12/31/2017, Every day, Daily Average",1368,1041,1796
3843,100611 (3843),4516,101033 (4516),"10/1/2017 - 12/31/2017, Every day, Daily Average",1030,753,1408
3843,100611 (3843),4517,101032 (4517),"10/1/2017 - 12/31/2017, Every day, Daily Average",1126,847,1495
3843,100611 (3843),4519,100998 (4519),"10/1/2017 - 12/31/2017, Every day, Daily Average",951,684,1320
3843,100611 (3843),4520,101254 (4520),"10/1/2017 - 12/31/2017, Every day, Daily Average",1245,903,1716
3843,100611 (3843),4521,100991 (4521),"10/1/2017 - 12/31/2017, Every day, Daily Average",693,471,1018
3843,100611 (3843),4523,101256 (4523),"10/1/2017 - 12/31/2017, Every day, Daily Average",1308,989,1728
3843,100611 (3843),4524,101052 (4524),"10/1/2017 - 12/31/2017, Every day, Daily Average",919,650,1298
3843,100611 (3843),4525,101055 (4525),"10/1/2017 - 12/31/2017, Every day, Daily Average",1173,881,1560
3843,100611 (3843),4526,101051 (4526),"10/1/2017 - 12/31/2017, Every day, Daily Average",1093,844,1414
3843,100611 (3843),4527,101272 (4527),"10/1/2017 - 12/31/2017, Every day, Daily Average",1130,827,1542
3843,100611 (3843),4528,101275 (4528),"10/1/2017 - 12/31/2017, Every day, Daily Average",1225,893,1679
3843,100611 (3843),4529,100997 (4529),"10/1/2017 - 12/31/2017, Every day, Daily Average",1005,724,1394
3843,100611 (3843),4531,101021 (4531),"10/1/2017 - 12/31/2017, Every day, Daily Average",1073,746,1541
3843,100611 (3843),4532,101014 (4532),"10/1/2017 - 12/31/2017, Every day, Daily Average",1185,912,1538
3843,100611 (3843),4533,406230 (4533),"10/1/2017 - 12/31/2017, Every day, Daily Average",2039,1542,2694
3843,100611 (3843),4535,101274 (4535),"10/1/2017 - 12/31/2017, Every day, Daily Average",1124,829,1522
3843,100611 (3843),4537,101054 (4537),"10/1/2017 - 12/31/2017, Every day, Daily Average",1107,816,1500
3843,100611 (3843),4538,101011 (4538),"10/1/2017 - 12/31/2017, Every day, Daily Average",1195,916,1557
3843,100611 (3843),4539,406340 (4539),"10/1/2017 - 12/31/2017, Every day, Daily Average",2012,1522,2659
3843,100611 (3843),4540,101015 (4540),"10/1/2017 - 12/31/2017, Every day, Daily Average",1196,906,1578
3843,100611 (3843),4541,100996 (4541),"10/1/2017 - 12/31/2017, Every day, Daily Average",1028,764,1381
3843,100611 (3843),4543,100985 (4543),"10/1/2017 - 12/31/2017, Every day, Daily Average",716,488,1050
3843,100611 (3843),4544,406333 (4544),"10/1/2017 - 12/31/2017, Every day, Daily Average",1961,1480,2598
3843,100611 (3843),4545,100992 (4545),"10/1/2017 - 12/31/2017, Every day, Daily Average",938,651,1351
3843,100611 (3843),4547,406271 (4547),"10/1/2017 - 12/31/2017, Every day, Daily Average",1868,1408,2477
3843,100611 (3843),4548,100995 (4548),"10/1/2017 - 12/31/2017, Every day, Daily Average",1071,793,1444
3843,100611 (3843),4550,101273 (4550),"10/1/2017 - 12/31/2017, Every day, Daily Average",1001,715,1399
3843,100611 (3843),4551,101013 (4551),"10/1/2017 - 12/31/2017, Every day, Daily Average",1254,991,1586
3843,100611 (3843),4557,101016 (4557),"10/1/2017 - 12/31/2017, Every day, Daily Average",1259,956,1656
3843,100611 (3843),4562,101053 (4562),"10/1/2017 - 12/31/2017, Every day, Daily Average",961,687,1343
3843,100611 (3843),4571,101018 (4571),"10/1/2017 - 12/31/2017, Every day, Daily Average",1147,844,1557
3843,100611 (3843),4572,101023 (4572),"10/1/2017 - 12/31/2017, Every day, Daily Average",1171,843,1624
3843,100611 (3843),4573,101012 (4573),"10/1/2017 - 12/31/2017, Every day, Daily Average",1281,996,1645
3843,100611 (3843),4575,100993 (4575),"10/1/2017 - 12/31/2017, Every day, Daily Average",969,671,1397
3843,100611 (3843),4576,101022 (4576),"10/1/2017 - 12/31/2017, Every day, Daily Average",1156,867,1540
3843,100611 (3843),4577,100994 (4577),"10/1/2017 - 12/31/2017, Every day, Daily Average",1050,775,1421
3843,100611 (3843),4578,101017 (4578),"10/1/2017 - 12/31/2017, Every day, Daily Average",1276,974,1670
3843,100611 (3843),4580,101024 (4580),"10/1/2017 - 12/31/2017, Every day, Daily Average",982,698,1381
3843,100611 (3843),4585,101025 (4585),"10/1/2017 - 12/31/2017, Every day, Daily Average",1093,798,1495
3843,100611 (3843),4591,406252 (4591),"10/1/2017 - 12/31/2017, Every day, Daily Average",2000,1504,2659
3843,100611 (3843),4592,201344 (4592),"10/1/2017 - 12/31/2017, Every day, Daily Average",1313,983,1752
3843,100611 (3843),4593,201343 (4593),"10/1/2017 - 12/31/2017, Every day, Daily Average",1334,1050,1693
3843,100611 (3843),4594,201342 (4594),"10/1/2017 - 12/31/2017, Every day, Daily Average",1089,786,1507
3843,100611 (3843),4595,201341 (4595),"10/1/2017 - 12/31/2017, Every day, Daily Average",1028,729,1447
3843,100611 (3843),4596,201353 (4596),"10/1/2017 - 12/31/2017, Every day, Daily Average",821,578,1165
3843,100611 (3843),4597,201295 (4597),"10/1/2017 - 12/31/2017, Every day, Daily Average",1300,957,1764
3843,100611 (3843),4598,201293 (4598),"10/1/2017 - 12/31/2017, Every day, Daily Average",1050,745,1478
3843,100611 (3843),4599,201285 (4599),"10/1/2017 - 12/31/2017, Every day, Daily Average",1148,840,1568
3843,100611 (3843),4600,201286 (4600),"10/1/2017 - 12/31/2017, Every day, Daily Average",1107,814,1505
3843,100611 (3843),4601,201281 (4601),"10/1/2017 - 12/31/2017, Every day, Daily Average",1145,844,1552
3843,100611 (3843),4602,201282 (4602),"10/1/2017 - 12/31/2017, Every day, Daily Average",1153,841,1579
3843,100611 (3843),4603,201334 (4603),"10/1/2017 - 12/31/2017, Every day, Daily Average",1175,881,1566
3843,100611 (3843),4604,201331 (4604),"10/1/2017 - 12/31/2017, Every day, Daily Average",1257,959,1647
3843,100611 (3843),4605,201333 (4605),"10/1/2017 - 12/31/2017, Every day, Daily Average",1142,840,1552
3843,100611 (3843),4608,201332 (4608),"10/1/2017 - 12/31/2017, Every day, Daily Average",1241,912,1687
3843,100611 (3843),4623,201283 (4623),"10/1/2017 - 12/31/2017, Every day, Daily Average",1203,894,1618
3843,100611 (3843),4630,201291 (4630),"10/1/2017 - 12/31/2017, Every day, Daily Average",1067,757,1502
3843,100611 (3843),4631,201284 (4631),"10/1/2017 - 12/31/2017, Every day, Daily Average",1243,946,1631
3843,100611 (3843),4633,201335 (4633),"10/1/2017 - 12/31/2017, Every day, Daily Average",1330,987,1790
3843,100611 (3843),4634,406241 (4634),"10/1/2017 - 12/31/2017, Every day, Daily Average",2058,1562,2710
3843,100611 (3843),4637,406171 (4637),"10/1/2017 - 12/31/2017, Every day, Daily Average",2246,1707,2955
3843,100611 (3843),4639,406172 (4639),"10/1/2017 - 12/31/2017, Every day, Daily Average",2237,1702,2939
3843,100611 (3843),4640,406164 (4640),"10/1/2017 - 12/31/2017, Every day, Daily Average",2302,1748,3030
3843,100611 (3843),4644,405332 (4644),"10/1/2017 - 12/31/2017, Every day, Daily Average",2566,2001,3290
3843,100611 (3843),4646,201321 (4646),"10/1/2017 - 12/31/2017, Every day, Daily Average",1319,985,1765
3843,100611 (3843),4648,201311 (4648),"10/1/2017 - 12/31/2017, Every day, Daily Average",1077,769,1508
3843,100611 (3843),4653,405863 (4653),"10/1/2017 - 12/31/2017, Every day, Daily Average",2328,1793,3021
3843,100611 (3843),4656,405301 (4656),"10/1/2017 - 12/31/2017, Every day, Daily Average",2730,2144,3475
3843,100611 (3843),4662,201292 (4662),"10/1/2017 - 12/31/2017, Every day, Daily Average",1339,994,1803
3843,100611 (3843),4663,201322 (4663),"10/1/2017 - 12/31/2017, Every day, Daily Average",1246,896,1731
3843,100611 (3843),4665,405262 (4665),"10/1/2017 - 12/31/2017, Every day, Daily Average",2799,2194,3569
3843,100611 (3843),4668,405263 (4668),"10/1/2017 - 12/31/2017, Every day, Daily Average",2763,2231,3421
3843,100611 (3843),4669,406270 (4669),"10/1/2017 - 12/31/2017, Every day, Daily Average",1924,1457,2538
3843,100611 (3843),4670,406272 (4670),"10/1/2017 - 12/31/2017, Every day, Daily Average",1979,1497,2616
3843,100611 (3843),4676,405321 (4676),"10/1/2017 - 12/31/2017, Every day, Daily Average",2683,2102,3424
3843,100611 (3843),4679,201301 (4679),"10/1/2017 - 12/31/2017, Every day, Daily Average",1382,1058,1805
3843,100611 (3843),4682,201305 (4682),"10/1/2017 - 12/31/2017, Every day, Daily Average",1490,1090,2036
3843,100611 (3843),4683,201309 (4683),"10/1/2017 - 12/31/2017, Every day, Daily Average",1465,1097,1955
3843,100611 (3843),4697,406242 (4697),"10/1/2017 - 12/31/2017, Every day, Daily Average",2263,1724,2969
3843,100611 (3843),4699,406282 (4699),"10/1/2017 - 12/31/2017, Every day, Daily Average",2021,1542,2647
3843,100611 (3843),4700,406250 (4700),"10/1/2017 - 12/31/2017, Every day, Daily Average",2233,1690,2950
3843,100611 (3843),4701,406243 (4701),"10/1/2017 - 12/31/2017, Every day, Daily Average",2064,1584,2689
3843,100611 (3843),4705,201336 (4705),"10/1/2017 - 12/31/2017, Every day, Daily Average",1362,1008,1839
3843,100611 (3843),4710,201306 (4710),"10/1/2017 - 12/31/2017, Every day, Daily Average",1442,1107,1876
3843,100611 (3843),4712,201315 (4712),"10/1/2017 - 12/31/2017, Every day, Daily Average",1337,1016,1757
3843,100611 (3843),4713,406151 (4713),"10/1/2017 - 12/31/2017, Every day, Daily Average",2275,1747,2962
3843,100611 (3843),4714,201312 (4714),"10/1/2017 - 12/31/2017, Every day, Daily Average",1105,794,1537
3843,100611 (3843),4716,406210 (4716),"10/1/2017 - 12/31/2017, Every day, Daily Average",2236,1701,2938
3843,100611 (3843),4728,201337 (4728),"10/1/2017 - 12/31/2017, Every day, Daily Average",1536,1160,2033
3843,100611 (3843),4730,201373 (4730),"10/1/2017 - 12/31/2017, Every day, Daily Average",1331,989,1789
3843,100611 (3843),4732,201314 (4732),"10/1/2017 - 12/31/2017, Every day, Daily Average",1279,984,1661
3843,100611 (3843),4733,201371 (4733),"10/1/2017 - 12/31/2017, Every day, Daily Average",1479,1107,1975
3843,100611 (3843),4734,406140 (4734),"10/1/2017 - 12/31/2017, Every day, Daily Average",2213,1687,2902
3843,100611 (3843),4736,201361 (4736),"10/1/2017 - 12/31/2017, Every day, Daily Average",1448,1105,1897
3843,100611 (3843),4756,201308 (4756),"10/1/2017 - 12/31/2017, Every day, Daily Average",1398,1061,1841
3843,100611 (3843),4762,406095 (4762),"10/1/2017 - 12/31/2017, Every day, Daily Average",2002,1519,2637
3843,100611 (3843),4764,406131 (4764),"10/1/2017 - 12/31/2017, Every day, Daily Average",2129,1638,2766
3843,100611 (3843),4765,406133 (4765),"10/1/2017 - 12/31/2017, Every day, Daily Average",2157,1659,2803
3843,100611 (3843),4767,201313 (4767),"10/1/2017 - 12/31/2017, Every day, Daily Average",1116,804,1548
3843,100611 (3843),4768,406130 (4768),"10/1/2017 - 12/31/2017, Every day, Daily Average",2115,1629,2744
3843,100611 (3843),4769,406112 (4769),"10/1/2017 - 12/31/2017, Every day, Daily Average",2099,1617,2723
3843,100611 (3843),4770,406273 (4770),"10/1/2017 - 12/31/2017, Every day, Daily Average",1985,1503,2620
3843,100611 (3843),4771,406110 (4771),"10/1/2017 - 12/31/2017, Every day, Daily Average",2007,1524,2641
3843,100611 (3843),4773,201307 (4773),"10/1/2017 - 12/31/2017, Every day, Daily Average",1337,1006,1776
3843,100611 (3843),4775,201372 (4775),"10/1/2017 - 12/31/2017, Every day, Daily Average",1409,1063,1867
3843,100611 (3843),4780,201381 (4780),"10/1/2017 - 12/31/2017, Every day, Daily Average",1137,819,1577
3843,100611 (3843),4784,201352 (4784),"10/1/2017 - 12/31/2017, Every day, Daily Average",1261,990,1605
3843,100611 (3843),4788,201383 (4788),"10/1/2017 - 12/31/2017, Every day, Daily Average",1376,1038,1823
3843,100611 (3843),4791,406056 (4791),"10/1/2017 - 12/31/2017, Every day, Daily Average",2031,1523,2707
3843,100611 (3843),4794,201302 (4794),"10/1/2017 - 12/31/2017, Every day, Daily Average",1425,1107,1833
3843,100611 (3843),4795,201362 (4795),"10/1/2017 - 12/31/2017, Every day, Daily Average",1481,1130,1939
3843,100611 (3843),4796,201351 (4796),"10/1/2017 - 12/31/2017, Every day, Daily Average",1360,1000,1848
3843,100611 (3843),4803,406101 (4803),"10/1/2017 - 12/31/2017, Every day, Daily Average",2015,1547,2623
3843,100611 (3843),4807,201471 (4807),"10/1/2017 - 12/31/2017, Every day, Daily Average",1257,935,1689
3843,100611 (3843),4811,406057 (4811),"10/1/2017 - 12/31/2017, Every day, Daily Average",2055,1564,2698
3843,100611 (3843),4813,201382 (4813),"10/1/2017 - 12/31/2017, Every day, Daily Average",1167,840,1619
3843,100611 (3843),4816,201303 (4816),"10/1/2017 - 12/31/2017, Every day, Daily Average",1245,911,1701
3843,100611 (3843),4817,201393 (4817),"10/1/2017 - 12/31/2017, Every day, Daily Average",1232,896,1692
3843,100611 (3843),4819,201363 (4819),"10/1/2017 - 12/31/2017, Every day, Daily Average",1234,895,1700
3843,100611 (3843),4850,406052 (4850),"10/1/2017 - 12/31/2017, Every day, Daily Average",2086,1593,2730
3843,100611 (3843),4852,201436 (4852),"10/1/2017 - 12/31/2017, Every day, Daily Average",1248,908,1714
3843,100611 (3843),4860,406061 (4860),"10/1/2017 - 12/31/2017, Every day, Daily Average",2326,1738,3112
3843,100611 (3843),4870,201392 (4870),"10/1/2017 - 12/31/2017, Every day, Daily Average",1217,886,1670
3843,100611 (3843),4871,201391 (4871),"10/1/2017 - 12/31/2017, Every day, Daily Average",1194,865,1647
3843,100611 (3843),4890,405961 (4890),"10/1/2017 - 12/31/2017, Every day, Daily Average",2113,1621,2753
3843,100611 (3843),4894,201463 (4894),"10/1/2017 - 12/31/2017, Every day, Daily Average",1488,1166,1897
3843,100611 (3843),4895,201441 (4895),"10/1/2017 - 12/31/2017, Every day, Daily Average",1479,1136,1925
3843,100611 (3843),4900,201394 (4900),"10/1/2017 - 12/31/2017, Every day, Daily Average",1377,1008,1879
3843,100611 (3843),4904,201461 (4904),"10/1/2017 - 12/31/2017, Every day, Daily Average",1608,1243,2080
3843,100611 (3843),4905,201451 (4905),"10/1/2017 - 12/31/2017, Every day, Daily Average",1372,1043,1803
3843,100611 (3843),4906,201501 (4906),"10/1/2017 - 12/31/2017, Every day, Daily Average",916,661,1268
3843,100611 (3843),4912,201433 (4912),"10/1/2017 - 12/31/2017, Every day, Daily Average",1263,913,1746
3843,100611 (3843),4923,201474 (4923),"10/1/2017 - 12/31/2017, Every day, Daily Average",1282,978,1679
3843,100611 (3843),4928,405954 (4928),"10/1/2017 - 12/31/2017, Every day, Daily Average",2264,1836,2790
3843,100611 (3843),4929,405970 (4929),"10/1/2017 - 12/31/2017, Every day, Daily Average",2232,1695,2937
3843,100611 (3843),4930,201443 (4930),"10/1/2017 - 12/31/2017, Every day, Daily Average",1361,1029,1800
3843,100611 (3843),4931,201462 (4931),"10/1/2017 - 12/31/2017, Every day, Daily Average",1522,1199,1931
3843,100611 (3843),4934,405962 (4934),"10/1/2017 - 12/31/2017, Every day, Daily Average",2150,1654,2793
3843,100611 (3843),4935,201442 (4935),"10/1/2017 - 12/31/2017, Every day, Daily Average",1481,1146,1912
3843,100611 (3843),4936,201472 (4936),"10/1/2017 - 12/31/2017, Every day, Daily Average",1235,916,1663
3843,100611 (3843),4939,201401 (4939),"10/1/2017 - 12/31/2017, Every day, Daily Average",1295,952,1760
3843,100611 (3843),4940,201481 (4940),"10/1/2017 - 12/31/2017, Every day, Daily Average",1157,828,1615
3843,100611 (3843),4954,201434 (4954),"10/1/2017 - 12/31/2017, Every day, Daily Average",1311,960,1789
3843,100611 (3843),4955,201432 (4955),"10/1/2017 - 12/31/2017, Every day, Daily Average",1532,1180,1987
3843,100611 (3843),4956,201444 (4956),"10/1/2017 - 12/31/2017, Every day, Daily Average",1551,1179,2039
3843,100611 (3843),4958,201402 (4958),"10/1/2017 - 12/31/2017, Every day, Daily Average",1313,979,1760
3843,100611 (3843),4959,201503 (4959),"10/1/2017 - 12/31/2017, Every day, Daily Average",959,700,1312
3843,100611 (3843),4961,201452 (4961),"10/1/2017 - 12/31/2017, Every day, Daily Average",1508,1153,1971
3843,100611 (3843),4962,201482 (4962),"10/1/2017 - 12/31/2017, Every day, Daily Average",1215,941,1568
3843,100611 (3843),4966,201431 (4966),"10/1/2017 - 12/31/2017, Every day, Daily Average",1424,1073,1888
3843,100611 (3843),4970,201473 (4970),"10/1/2017 - 12/31/2017, Every day, Daily Average",1249,941,1657
3843,100611 (3843),4975,201483 (4975),"10/1/2017 - 12/31/2017, Every day, Daily Average",1144,815,1604
3843,100611 (3843),4980,201421 (4980),"10/1/2017 - 12/31/2017, Every day, Daily Average",1469,1094,1972
3843,100611 (3843),4984,201495 (4984),"10/1/2017 - 12/31/2017, Every day, Daily Average",1403,1043,1885
3843,100611 (3843),4990,201445 (4990),"10/1/2017 - 12/31/2017, Every day, Daily Average",1568,1137,2161
3843,100611 (3843),4991,201494 (4991),"10/1/2017 - 12/31/2017, Every day, Daily Average",1323,983,1780
3843,100611 (3843),4995,201491 (4995),"10/1/2017 - 12/31/2017, Every day, Daily Average",1174,832,1655
3843,100611 (3843),5002,201492 (5002),"10/1/2017 - 12/31/2017, Every day, Daily Average",1209,888,1645
3843,100611 (3843),5004,405930 (5004),"10/1/2017 - 12/31/2017, Every day, Daily Average",2158,1670,2788
3843,100611 (3843),5012,201493 (5012),"10/1/2017 - 12/31/2017, Every day, Daily Average",1352,1006,1815
3843,100611 (3843),5013,201435 (5013),"10/1/2017 - 12/31/2017, Every day, Daily Average",1507,1211,1875
3843,100611 (3843),5014,201512 (5014),"10/1/2017 - 12/31/2017, Every day, Daily Average",1483,1112,1976
3843,100611 (3843),5020,201541 (5020),"10/1/2017 - 12/31/2017, Every day, Daily Average",1442,1061,1959
3843,100611 (3843),5021,405931 (5021),"10/1/2017 - 12/31/2017, Every day, Daily Average",2200,1641,2949
3843,100611 (3843),5029,201511 (5029),"10/1/2017 - 12/31/2017, Every day, Daily Average",1011,750,1362
3843,100611 (3843),5038,201502 (5038),"10/1/2017 - 12/31/2017, Every day, Daily Average",1044,779,1397
3843,100611 (3843),5039,201553 (5039),"10/1/2017 - 12/31/2017, Every day, Daily Average",1388,1023,1882
3843,100611 (3843),5043,201554 (5043),"10/1/2017 - 12/31/2017, Every day, Daily Average",1534,1180,1992
3843,100611 (3843),5068,201414 (5068),"10/1/2017 - 12/31/2017, Every day, Daily Average",1352,1014,1801
